match_status,field,name_ko,name_en,naver_value,vivino_value,id
MISMATCH,"스타일 (wine_type vs vivino_style)","루티니 트럼페터 레세르바 말벡","Rutini Trumpeter Reserva Malbec","red","Argentinian Mendoza Malbec Red",36f2539e-5d7d-4ce4-a3e0-8df0e56886b8
VIVINO_ONLY,"포도품종 (grape_variety vs vivino_grapes)","투핸즈 벨라스 가든","Two Hands Bella's Garden","","Shiraz/Syrah",37354788-9825-49ac-9a12-08153a1da7ea
VIVINO_ONLY,"지역 (region vs vivino_region)","투핸즈 벨라스 가든","Two Hands Bella's Garden","","Australia / South Australia / Barossa / Barossa Valley",37354788-9825-49ac-9a12-08153a1da7ea
MISMATCH,"생산자 (producer vs vivino_winery)","투핸즈 벨라스 가든","Two Hands Bella's Garden","투핸즈","Two Hands",37354788-9825-49ac-9a12-08153a1da7ea
MISMATCH,"스타일 (wine_type vs vivino_style)","투핸즈 벨라스 가든","Two Hands Bella's Garden","red","Australian Barossa Valley Shiraz",37354788-9825-49ac-9a12-08153a1da7ea
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","O 쇼비뇽블랑","O Sauvignon Blanc","소비뇽블랑","Sauvignon Blanc",4da81213-da12-4599-8d4b-aab8fa313aa8
VIVINO_ONLY,"지역 (region vs vivino_region)","O 쇼비뇽블랑","O Sauvignon Blanc","","New Zealand / North Island / Auckland / Waiheke Island",4da81213-da12-4599-8d4b-aab8fa313aa8
MISMATCH,"생산자 (producer vs vivino_winery)","O 쇼비뇽블랑","O Sauvignon Blanc","O","Man O' War",4da81213-da12-4599-8d4b-aab8fa313aa8
MISMATCH,"스타일 (wine_type vs vivino_style)","O 쇼비뇽블랑","O Sauvignon Blanc","white","New Zealand Sauvignon Blanc",4da81213-da12-4599-8d4b-aab8fa313aa8
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","바인굿 크놀 로이브너 리슬링 페데슈필","Weingut Knoll Loibner Riesling Federspiel","리슬링","Riesling",ee48405f-acbd-43da-bd18-a5e4254b44d5
MISMATCH,"지역 (region vs vivino_region)","바인굿 크놀 로이브너 리슬링 페데슈필","Weingut Knoll Loibner Riesling Federspiel","바흐라우","Austria / Weinland / Niederösterreich / Wachau",ee48405f-acbd-43da-bd18-a5e4254b44d5
MISMATCH,"생산자 (producer vs vivino_winery)","바인굿 크놀 로이브너 리슬링 페데슈필","Weingut Knoll Loibner Riesling Federspiel","바인굿 크놀","Weingut Knoll",ee48405f-acbd-43da-bd18-a5e4254b44d5
MISMATCH,"스타일 (wine_type vs vivino_style)","바인굿 크놀 로이브너 리슬링 페데슈필","Weingut Knoll Loibner Riesling Federspiel","white","Austrian Riesling",ee48405f-acbd-43da-bd18-a5e4254b44d5
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","사비오 그랑 리제르바 까베르네 소비뇽","Sabio Gran Reserva Cabernet Sauvignon","까베르네 소비뇽","Cabernet Sauvignon",eeb1d30c-fa6a-4b9b-bc92-76d76ff390d8
VIVINO_ONLY,"지역 (region vs vivino_region)","사비오 그랑 리제르바 까베르네 소비뇽","Sabio Gran Reserva Cabernet Sauvignon","","Chile / Central Valley / Maule Valley",eeb1d30c-fa6a-4b9b-bc92-76d76ff390d8
MISMATCH,"생산자 (producer vs vivino_winery)","사비오 그랑 리제르바 까베르네 소비뇽","Sabio Gran Reserva Cabernet Sauvignon","사비오","Miguel Torres Chile",eeb1d30c-fa6a-4b9b-bc92-76d76ff390d8
MISMATCH,"스타일 (wine_type vs vivino_style)","사비오 그랑 리제르바 까베르네 소비뇽","Sabio Gran Reserva Cabernet Sauvignon","red","Chilean Cabernet Sauvignon",eeb1d30c-fa6a-4b9b-bc92-76d76ff390d8
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","오 봉 클리마 피노 누아","Au Bon Climat Pinot Noir","피노 누아","Pinot Noir",efccae54-6311-48dd-9e42-c3ac83b1ba63
MISMATCH,"지역 (region vs vivino_region)","오 봉 클리마 피노 누아","Au Bon Climat Pinot Noir","캘리포니아","United States / California / Central Coast / Santa Barbara County",efccae54-6311-48dd-9e42-c3ac83b1ba63
MISMATCH,"생산자 (producer vs vivino_winery)","오 봉 클리마 피노 누아","Au Bon Climat Pinot Noir","오 봉 클리마","Au Bon Climat",efccae54-6311-48dd-9e42-c3ac83b1ba63
MISMATCH,"스타일 (wine_type vs vivino_style)","오 봉 클리마 피노 누아","Au Bon Climat Pinot Noir","red","Californian Pinot Noir",efccae54-6311-48dd-9e42-c3ac83b1ba63
VIVINO_ONLY,"포도품종 (grape_variety vs vivino_grapes)","투핸즈 아레스","Two Hands Ares","","Shiraz/Syrah",f6538052-ebad-4860-941d-8240ff37f2e2
VIVINO_ONLY,"지역 (region vs vivino_region)","투핸즈 아레스","Two Hands Ares","","Australia / South Australia / Barossa / Barossa Valley",f6538052-ebad-4860-941d-8240ff37f2e2
MISMATCH,"생산자 (producer vs vivino_winery)","투핸즈 아레스","Two Hands Ares","투핸즈","Two Hands",f6538052-ebad-4860-941d-8240ff37f2e2
MISMATCH,"스타일 (wine_type vs vivino_style)","투핸즈 아레스","Two Hands Ares","red","Australian Barossa Valley Shiraz",f6538052-ebad-4860-941d-8240ff37f2e2
NAVER_ONLY,"포도품종 (grape_variety vs vivino_grapes)","집집락 샤르도네","Ziploc Chardonnay","샤르도네","",934c0309-2902-4ee5-994e-dace26ddad1f
NAVER_ONLY,"생산자 (producer vs vivino_winery)","집집락 샤르도네","Ziploc Chardonnay","미상","",934c0309-2902-4ee5-994e-dace26ddad1f
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","집집락 샤르도네","Ziploc Chardonnay","white","",934c0309-2902-4ee5-994e-dace26ddad1f
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","카탈리나 사운즈 소비뇽 블랑","Catalina Sounds Sauvignon Blanc","소비뇽 블랑","Sauvignon Blanc",96f64bec-4b22-4b60-8233-38f70f087ee3
MISMATCH,"지역 (region vs vivino_region)","카탈리나 사운즈 소비뇽 블랑","Catalina Sounds Sauvignon Blanc","말보로","New Zealand / South Island / Marlborough",96f64bec-4b22-4b60-8233-38f70f087ee3
MISMATCH,"생산자 (producer vs vivino_winery)","카탈리나 사운즈 소비뇽 블랑","Catalina Sounds Sauvignon Blanc","Catalina Sounds","Catalina Sounds",96f64bec-4b22-4b60-8233-38f70f087ee3
MISMATCH,"스타일 (wine_type vs vivino_style)","카탈리나 사운즈 소비뇽 블랑","Catalina Sounds Sauvignon Blanc","white","New Zealand Sauvignon Blanc",96f64bec-4b22-4b60-8233-38f70f087ee3
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","펜폴즈 빈 2 쉬라즈 마타로","Penfolds Bin 2 Shiraz Mataro","쉬라즈, 마타로","Shiraz/Syrah",f6b4cf61-542f-4ff9-991f-c3b319f91b27
VIVINO_ONLY,"지역 (region vs vivino_region)","펜폴즈 빈 2 쉬라즈 마타로","Penfolds Bin 2 Shiraz Mataro","","Australia / South Australia",f6b4cf61-542f-4ff9-991f-c3b319f91b27
MISMATCH,"생산자 (producer vs vivino_winery)","펜폴즈 빈 2 쉬라즈 마타로","Penfolds Bin 2 Shiraz Mataro","Penfolds","Penfolds",f6b4cf61-542f-4ff9-991f-c3b319f91b27
MISMATCH,"스타일 (wine_type vs vivino_style)","펜폴즈 빈 2 쉬라즈 마타로","Penfolds Bin 2 Shiraz Mataro","red","Australian Red Blend",f6b4cf61-542f-4ff9-991f-c3b319f91b27
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","뀌베 디즈네 까베르네 소비뇽","Cuvée Disznó Cabernet Sauvignon","까베르네 소비뇽","Cabernet Sauvignon",f73fc631-abf0-4c30-bb09-c96ab58f553f
VIVINO_ONLY,"지역 (region vs vivino_region)","뀌베 디즈네 까베르네 소비뇽","Cuvée Disznó Cabernet Sauvignon","","France / Vin de Pays / Pays d'Oc",f73fc631-abf0-4c30-bb09-c96ab58f553f
VIVINO_ONLY,"생산자 (producer vs vivino_winery)","뀌베 디즈네 까베르네 소비뇽","Cuvée Disznó Cabernet Sauvignon","","Roche Mazet",f73fc631-abf0-4c30-bb09-c96ab58f553f
MISMATCH,"스타일 (wine_type vs vivino_style)","뀌베 디즈네 까베르네 소비뇽","Cuvée Disznó Cabernet Sauvignon","red","Languedoc-Roussillon Red",f73fc631-abf0-4c30-bb09-c96ab58f553f
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","울프 블라스 레드라벨 샤도네이","Wolf Blass Red Label Chardonnay","샤르도네","Chardonnay",f7b15c70-4e9a-46bd-9cef-85923de68789
MISMATCH,"지역 (region vs vivino_region)","울프 블라스 레드라벨 샤도네이","Wolf Blass Red Label Chardonnay","사우스 호주","Australia / South Eastern Australia",f7b15c70-4e9a-46bd-9cef-85923de68789
MISMATCH,"생산자 (producer vs vivino_winery)","울프 블라스 레드라벨 샤도네이","Wolf Blass Red Label Chardonnay","Wolf Blass","Wolf Blass",f7b15c70-4e9a-46bd-9cef-85923de68789
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","울프 블라스 레드라벨 샤도네이","Wolf Blass Red Label Chardonnay","white","",f7b15c70-4e9a-46bd-9cef-85923de68789
VIVINO_ONLY,"포도품종 (grape_variety vs vivino_grapes)","페리에 주에 벨 에포크 로제","Perrier-Jouët Belle Époque Rosé","","Chardonnay, Pinot Noir",f816631c-e039-4aab-b799-1bef412ab611
MISMATCH,"지역 (region vs vivino_region)","페리에 주에 벨 에포크 로제","Perrier-Jouët Belle Époque Rosé","샹파뉴","France / Champagne",f816631c-e039-4aab-b799-1bef412ab611
MISMATCH,"생산자 (producer vs vivino_winery)","페리에 주에 벨 에포크 로제","Perrier-Jouët Belle Époque Rosé","Perrier-Jouët","Perrier-Jouët",f816631c-e039-4aab-b799-1bef412ab611
MISMATCH,"스타일 (wine_type vs vivino_style)","페리에 주에 벨 에포크 로제","Perrier-Jouët Belle Époque Rosé","sparkling","French Champagne",f816631c-e039-4aab-b799-1bef412ab611
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","브레드 앤 버터 나파 피노 누아","Bread and Butter Napa Pinot Noir","피노누아","Pinot Noir",f89c99b6-4f19-44ae-b8b0-9da9626f525d
MISMATCH,"지역 (region vs vivino_region)","브레드 앤 버터 나파 피노 누아","Bread and Butter Napa Pinot Noir","나파 밸리","United States / California / North Coast / Napa County / Napa Valley",f89c99b6-4f19-44ae-b8b0-9da9626f525d
MISMATCH,"생산자 (producer vs vivino_winery)","브레드 앤 버터 나파 피노 누아","Bread and Butter Napa Pinot Noir","브레드 앤 버터","Bread & Butter",f89c99b6-4f19-44ae-b8b0-9da9626f525d
MISMATCH,"스타일 (wine_type vs vivino_style)","브레드 앤 버터 나파 피노 누아","Bread and Butter Napa Pinot Noir","red","Californian Pinot Noir",f89c99b6-4f19-44ae-b8b0-9da9626f525d
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","에라주리즈 맥스 리제르바 샤르도네","Errázuriz Max Reserva Chardonnay","샤르도네","Chardonnay",b4e6e8aa-f68b-4dc6-a846-e6c843f40b54
VIVINO_ONLY,"지역 (region vs vivino_region)","에라주리즈 맥스 리제르바 샤르도네","Errázuriz Max Reserva Chardonnay","","Chile / Aconcagua / Aconcagua Valley",b4e6e8aa-f68b-4dc6-a846-e6c843f40b54
MISMATCH,"생산자 (producer vs vivino_winery)","에라주리즈 맥스 리제르바 샤르도네","Errázuriz Max Reserva Chardonnay","Errazuriz","Errazuriz",b4e6e8aa-f68b-4dc6-a846-e6c843f40b54
MISMATCH,"스타일 (wine_type vs vivino_style)","에라주리즈 맥스 리제르바 샤르도네","Errázuriz Max Reserva Chardonnay","white","Chilean Chardonnay",b4e6e8aa-f68b-4dc6-a846-e6c843f40b54
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","우드브릿지 피노누아","Woodbridge Pinot Noir","피노 누아","Pinot Noir",fe9e8753-9cf7-4e20-8183-60b9bb376309
VIVINO_ONLY,"지역 (region vs vivino_region)","우드브릿지 피노누아","Woodbridge Pinot Noir","","United States / California",fe9e8753-9cf7-4e20-8183-60b9bb376309
MISMATCH,"생산자 (producer vs vivino_winery)","우드브릿지 피노누아","Woodbridge Pinot Noir","우드브릿지","Woodbridge by Robert Mondavi",fe9e8753-9cf7-4e20-8183-60b9bb376309
MISMATCH,"스타일 (wine_type vs vivino_style)","우드브릿지 피노누아","Woodbridge Pinot Noir","red","Californian Pinot Noir",fe9e8753-9cf7-4e20-8183-60b9bb376309
NAVER_ONLY,"생산자 (producer vs vivino_winery)","스테파노 모타리 화이트","Stefano Motarri Bianco","Stefano Motarri","",c0a76f5b-81f1-4355-ae37-93f4d33c2c96
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","스테파노 모타리 화이트","Stefano Motarri Bianco","white","",c0a76f5b-81f1-4355-ae37-93f4d33c2c96
NAVER_ONLY,"포도품종 (grape_variety vs vivino_grapes)","알루메아 네로 다볼라 메를로 시칠리아 오가닉","Alumnea Nero d'Avola Merlot Sicily Organic","메를로","",4d85aacc-627e-4007-8b32-d7452352c97c
NAVER_ONLY,"지역 (region vs vivino_region)","알루메아 네로 다볼라 메를로 시칠리아 오가닉","Alumnea Nero d'Avola Merlot Sicily Organic","시칠리아","",4d85aacc-627e-4007-8b32-d7452352c97c
NAVER_ONLY,"생산자 (producer vs vivino_winery)","알루메아 네로 다볼라 메를로 시칠리아 오가닉","Alumnea Nero d'Avola Merlot Sicily Organic","알루메아","",4d85aacc-627e-4007-8b32-d7452352c97c
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","알루메아 네로 다볼라 메를로 시칠리아 오가닉","Alumnea Nero d'Avola Merlot Sicily Organic","red","",4d85aacc-627e-4007-8b32-d7452352c97c
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","찔리켄 리슬링 트로켄","Zilliken Riesling Trocken","리슬링","Riesling",122b897a-b447-4f4d-a6ff-f9cea1757556
MISMATCH,"지역 (region vs vivino_region)","찔리켄 리슬링 트로켄","Zilliken Riesling Trocken","자르","Germany / Mosel",122b897a-b447-4f4d-a6ff-f9cea1757556
MISMATCH,"생산자 (producer vs vivino_winery)","찔리켄 리슬링 트로켄","Zilliken Riesling Trocken","찔리켄","Forstmeister Geltz-Zilliken",122b897a-b447-4f4d-a6ff-f9cea1757556
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","찔리켄 리슬링 트로켄","Zilliken Riesling Trocken","white","",122b897a-b447-4f4d-a6ff-f9cea1757556
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","에밀리아나 노바스 리슬링","Emiliana Novas Riesling","리슬링","Riesling",16fc18aa-e6cc-4ff3-88ec-f8f4c9fd0745
VIVINO_ONLY,"지역 (region vs vivino_region)","에밀리아나 노바스 리슬링","Emiliana Novas Riesling","","Chile / South / Bio-Bio Valley",16fc18aa-e6cc-4ff3-88ec-f8f4c9fd0745
MISMATCH,"생산자 (producer vs vivino_winery)","에밀리아나 노바스 리슬링","Emiliana Novas Riesling","에밀리아나","Emiliana",16fc18aa-e6cc-4ff3-88ec-f8f4c9fd0745
MISMATCH,"스타일 (wine_type vs vivino_style)","에밀리아나 노바스 리슬링","Emiliana Novas Riesling","white","Chilean Riesling",16fc18aa-e6cc-4ff3-88ec-f8f4c9fd0745
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","스택스 립 와인 셀라 아르테미스 까베르네 소비뇽","Stag's Leap Wine Cellars Artemis Cabernet Sauvignon","까베르네 소비뇽","Cabernet Sauvignon",6b90c678-dcee-4575-8c55-26483ed63143
MISMATCH,"지역 (region vs vivino_region)","스택스 립 와인 셀라 아르테미스 까베르네 소비뇽","Stag's Leap Wine Cellars Artemis Cabernet Sauvignon","나파 밸리","United States / California / North Coast / Napa County / Napa Valley",6b90c678-dcee-4575-8c55-26483ed63143
MISMATCH,"생산자 (producer vs vivino_winery)","스택스 립 와인 셀라 아르테미스 까베르네 소비뇽","Stag's Leap Wine Cellars Artemis Cabernet Sauvignon","스택스 립 와인 셀라","Stag's Leap Wine Cellars",6b90c678-dcee-4575-8c55-26483ed63143
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","스택스 립 와인 셀라 아르테미스 까베르네 소비뇽","Stag's Leap Wine Cellars Artemis Cabernet Sauvignon","red","",6b90c678-dcee-4575-8c55-26483ed63143
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","더 프리즈너 샤도네이","The Prisoner Chardonnay","샤도네이","Chardonnay",4e200f8f-355f-4e3e-ac16-656be402389f
MISMATCH,"지역 (region vs vivino_region)","더 프리즈너 샤도네이","The Prisoner Chardonnay","캘리포니아","United States / California / North Coast / Napa County / Napa Valley / Los Carneros",4e200f8f-355f-4e3e-ac16-656be402389f
MISMATCH,"생산자 (producer vs vivino_winery)","더 프리즈너 샤도네이","The Prisoner Chardonnay","더 프리즈너","The Prisoner",4e200f8f-355f-4e3e-ac16-656be402389f
MISMATCH,"스타일 (wine_type vs vivino_style)","더 프리즈너 샤도네이","The Prisoner Chardonnay","white","Napa Valley Chardonnay",4e200f8f-355f-4e3e-ac16-656be402389f
NAVER_ONLY,"지역 (region vs vivino_region)","아파트멘토 라 페를라","Apartamento La Perla","Olbia","",53f1c7f1-d36d-443a-8b4c-8e13c5efb291
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","아파트멘토 라 페를라","Apartamento La Perla","other","",53f1c7f1-d36d-443a-8b4c-8e13c5efb291
VIVINO_ONLY,"포도품종 (grape_variety vs vivino_grapes)","로제의 테사우루스","Rose's Thesaurus","","Shiraz/Syrah, Pinot Noir",28c38f25-2889-4f2f-9521-b5874ea230a2
VIVINO_ONLY,"지역 (region vs vivino_region)","로제의 테사우루스","Rose's Thesaurus","","Romania / Wine of Romania",28c38f25-2889-4f2f-9521-b5874ea230a2
VIVINO_ONLY,"생산자 (producer vs vivino_winery)","로제의 테사우루스","Rose's Thesaurus","","Thesaurus",28c38f25-2889-4f2f-9521-b5874ea230a2
MISMATCH,"스타일 (wine_type vs vivino_style)","로제의 테사우루스","Rose's Thesaurus","rose","Romanian Rosé",28c38f25-2889-4f2f-9521-b5874ea230a2
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","델리카토 1924 포트 배럴 피노누아","Delicato 1924 Port Barrel Pinot Noir","피노누아","Pinot Noir",3d74c96a-2960-4bed-9834-2633eef2519d
VIVINO_ONLY,"지역 (region vs vivino_region)","델리카토 1924 포트 배럴 피노누아","Delicato 1924 Port Barrel Pinot Noir","","United States / California",3d74c96a-2960-4bed-9834-2633eef2519d
MISMATCH,"생산자 (producer vs vivino_winery)","델리카토 1924 포트 배럴 피노누아","Delicato 1924 Port Barrel Pinot Noir","델리카토","1924 Wines",3d74c96a-2960-4bed-9834-2633eef2519d
MISMATCH,"스타일 (wine_type vs vivino_style)","델리카토 1924 포트 배럴 피노누아","Delicato 1924 Port Barrel Pinot Noir","red","Californian Pinot Noir",3d74c96a-2960-4bed-9834-2633eef2519d
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","타파스 가르나차 로제","Tapas Garnacha Rosé","가르나차","Garnacha",8129a579-043c-4e8f-ad92-043eea9f0fec
VIVINO_ONLY,"지역 (region vs vivino_region)","타파스 가르나차 로제","Tapas Garnacha Rosé","","Spain / Navarra",8129a579-043c-4e8f-ad92-043eea9f0fec
VIVINO_ONLY,"생산자 (producer vs vivino_winery)","타파스 가르나차 로제","Tapas Garnacha Rosé","","The Tapas Wine Collection",8129a579-043c-4e8f-ad92-043eea9f0fec
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","타파스 가르나차 로제","Tapas Garnacha Rosé","rose","",8129a579-043c-4e8f-ad92-043eea9f0fec
NAVER_ONLY,"포도품종 (grape_variety vs vivino_grapes)","쉬 잇츠 리슬링","Shh It's Riesling","리슬링","",94a25ac7-bd20-422c-bc5d-7d1c34d5a8df
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","쉬 잇츠 리슬링","Shh It's Riesling","white","",94a25ac7-bd20-422c-bc5d-7d1c34d5a8df
NAVER_ONLY,"포도품종 (grape_variety vs vivino_grapes)","프란자스 피노 그리지오","Franzas Pinot Grigio","피노 그리지오","",c9f72d71-09d9-441f-a502-56c5e9184101
NAVER_ONLY,"생산자 (producer vs vivino_winery)","프란자스 피노 그리지오","Franzas Pinot Grigio","프란자스","",c9f72d71-09d9-441f-a502-56c5e9184101
NAVER_ONLY,"스타일 (wine_type vs vivino_style)","프란자스 피노 그리지오","Franzas Pinot Grigio","white","",c9f72d71-09d9-441f-a502-56c5e9184101
MISMATCH,"포도품종 (grape_variety vs vivino_grapes)","챠밍 래빗 샤르도네","Charming Rabbit Chardonnay","샤르도네","Chardonnay",d6622807-0002-43ba-befe-2b55dbe88918
